name	score	station	tel	address	latitude	longitude	open_time	closed_days	sheets	url	icon_url
中華そば　ひびき （チュウカソバ ヒビキ）	3.59	北府中駅	非公開	東京都府中市新町1-58-5	35.68540880022295	139.4887924493907	11:30～15:00材料無くなり次第終了 日曜営業	火曜日	10席 （カウンター10席(他に子供用椅子１脚あり)）	https://tabelog.com/tokyo/A1326/A132602/13117530/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/73671/73671578.jpg?token=b5b89f9&api=v2
たけちゃんにぼしらーめん 調布店	3.58	調布駅	042-441-2740	東京都調布市布田1-47-1 辰巳ビル 1F	35.65209474194084	139.545443167283	［月〜土］11:30～23:30(L.O.23:15)［日］11:30〜21:30(L.O.21:15) 日曜営業	無休	32席 （テーブル6席、カウンター16席）	https://tabelog.com/tokyo/A1326/A132601/13005969/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91818/91818333.jpg?token=2102f1f&api=v2
ラーメン二郎 府中店 （らーめんじろう）	3.58	府中駅	非公開	東京都府中市宮西町1-15-5 関野屋ビル　１Ｆ	35.6719630931951	139.47729985624727	[月～金]17:00～23:00(L.O.22:30)（開店時間変更時は店頭に張り紙が掲示される）	土曜日、日曜日、祝日	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1326/A132602/13022272/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93926/93926773.jpg?token=f1909f1&api=v2
いつみ屋 （いつみや）	3.57	府中本町駅	042-336-2669	東京都府中市本町1-7-2	35.66796129214623	139.47690701756713	[月～金]11:15～15:0017:00～19:45ごろ（注意：現在昼のみの営業です） [土・日・祝]11:15～15:0016:30～19:15ごろ（注意：現在昼のみの営業です） 日曜営業	火曜と水曜	9席 （カウンター9席）	https://tabelog.com/tokyo/A1326/A132602/13022027/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/73202/73202262.jpg?token=200018b&api=v2
中華そば とんび	3.57	府中駅	050-5890-6188	東京都府中市府中町1-5-6 高橋ビル　１Ｆ	35.672081364793904	139.48163587225116	[月～土]11:30～25:00[日・祝] 11:30～24:00 日曜営業	なし	7席	https://tabelog.com/tokyo/A1326/A132602/13021862/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/25396/25396301.jpg?token=62e49a7&api=v2
熊王ラーメン （くまおうらーめん）	3.56	国領駅	042-486-2463	東京都調布市国領町1-44-58	35.64994462514026	139.55739560696284	12:00～翌1:00 日曜営業	火曜日	11席 （カウンター11席）	https://tabelog.com/tokyo/A1326/A132601/13005976/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92423/92423550.jpg?token=facebd3&api=v2
ラーメン二郎 仙川店 （らーめんじろう）	3.56	仙川駅	03-3326-0311	東京都調布市仙川町1-10-17	35.66178826537476	139.58387897333023	[月～土]17:30～23:30	日曜日	12席 （カウンター席のみ）	https://tabelog.com/tokyo/A1326/A132601/13000699/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90136/90136855.jpg?token=1398a66&api=v2
百笑食堂いしかわや	3.56	国領駅	042-000-0123	東京都調布市国領町4-8-1	35.64947553866965	139.55748368421015	[ 月～土]11:00～25:00[日・祝]11:00～22:00 日曜営業	当面無休	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1326/A132601/13224781/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93250/93250281.jpg?token=88b1e69&api=v2
魔女のカレー （マジョノカレー）	3.55	仙川駅	090-4370-6947	東京都調布市仙川町1-10-20	35.661815208795474	139.58398535214386	火曜～日曜11:30〜15:0017:00〜翌1:00 日曜営業	月曜日　仕入れ状況によっては不定休	7席 （カウンター7席）	https://tabelog.com/tokyo/A1326/A132601/13006586/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/566/566620.jpg?token=c7b2c68&api=v2
らいおん 府中本店	3.51	府中駅	042-360-0502	東京都府中市宮町1-50 くるる	35.671216849831126	139.48106152264367	11:00～23:00(ラストオーダー22:50) 日曜営業	年末年始	24席	https://tabelog.com/tokyo/A1326/A132602/13005954/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93574/93574232.jpg?token=1cbee55&api=v2
飛田給 大勝軒	3.51	飛田給駅	080-2065-4567	東京都調布市飛田給1-22-4	35.66069814210444	139.52243829283034	[月～金] 11:00～15:00 17:00～20:30[土・日・祝] 11:00～20:00※臨時休業があるので、注意。 日曜営業	火曜	20席 （カウンター7席、テーブル4人掛け3卓）	https://tabelog.com/tokyo/A1326/A132601/13044860/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93978/93978868.jpg?token=d23d408&api=v2
麺創研 紅 （くれない）	3.48	府中駅	042-361-7792	東京都府中市宮町1-100	35.67197646346503	139.47949633988063	11:00～22:30(L.O) 日曜営業	年末年始、夏季、その他研修休業アリ	23席 （カウンター15席、テーブル8席）	https://tabelog.com/tokyo/A1326/A132602/13114072/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/33666/33666288.jpg?token=9e675b4&api=v2
バスラーメン	3.37	柴崎駅	042-489-6822	東京都調布市深大寺東町5-26-4	35.67414671281491	139.55476915522217	[火～日]11:30～21:30 ラストオーダー15分前 日曜営業	月曜　但し、月曜祝日の場合は翌日の平日が休みになります。	20席	https://tabelog.com/tokyo/A1326/A132601/13010185/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/32806/32806647.jpg?token=d563af5&api=v2
武蔵家 国領店	3.33	国領駅	042-480-2366	東京都調布市国領町4-9-6 富山ビル1F	35.64923999223013	139.55819390644	[月～木・土・日]11:00～翌1:00[金]11:00～翌1:30 日曜営業	無休	9席 （カウンターのみ）	https://tabelog.com/tokyo/A1326/A132601/13136784/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/88971/88971898.jpg?token=3bc0e9e&api=v2
蘭	3.31	中河原駅	042-368-1622	東京都府中市分梅町4-27-10	35.664670502386876	139.45937778043796	11：00～14：0017：00～20：00 日曜営業	月曜日	14席 （カウンター8席、テーブル6席）	https://tabelog.com/tokyo/A1326/A132602/13063395/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/65538/65538006.jpg?token=6bde34e&api=v2
みちしるべ つつじヶ丘店	3.30	つつじケ丘駅	042-499-5622	東京都調布市西つつじヶ丘3-32-1 シャトルつつじヶ丘 1F	35.65852149277941	139.5737133013294	[月～金]11:00~15:00 17:30～25:00[土]11:00~25:00[日・祝]11:00～23:00 日曜営業	無休	11席 （カウンター×５席　２名テーブル×１席　４名テーブル×１席　※お子様椅子有り）	https://tabelog.com/tokyo/A1326/A132601/13166512/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/62302/62302407.jpg?token=0d9db4e&api=v2
横浜らーめん 若武者	3.30	分倍河原駅	042-334-5210	東京都府中市片町2-20-13	35.66899021136491	139.46904123455738	11:00～翌1:00 日曜営業	無し	10席 （カウンター10席）	https://tabelog.com/tokyo/A1326/A132602/13191542/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90086/90086040.jpg?token=b0530ee&api=v2
ばかたれ	3.26	仙川駅	03-6321-3977	東京都調布市仙川町1-21-24	35.66045040862471	139.58706821450588	月～日11:30～23:00 日曜営業	月曜、水曜の16時～17時30分　休憩あり	10席 （カウンター7席、四人テーブル1）	https://tabelog.com/tokyo/A1326/A132601/13117272/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/63240/63240807.jpg?token=6a8778a&api=v2
ど・みそ JRA東京競馬場店	3.26	府中競馬正門前駅	042-363-3141	東京都府中市日吉町1-1 東京競馬場 1F	35.665225337760624	139.48502869125355	9:00～16:00	不定休(東京競馬場に準ずる)		https://tabelog.com/tokyo/A1326/A132602/13190388/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/67808/67808382.jpg?token=ab0fb0d&api=v2
支那そば めでた屋 （しなそばめでたや）	3.24	仙川駅	03-3307-3709	東京都調布市仙川町1-25-2 仙川アヴェニュー　１０１	35.66068678309829	139.5876903741747	11:30～21:00 日曜営業	火曜日（祝日の場合は翌日）	18席	https://tabelog.com/tokyo/A1326/A132601/13006585/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/78719/78719076.jpg?token=d95ae0e&api=v2
狸小路 （たぬきこうじ）	3.24	喜多見駅	03-3489-7814	東京都狛江市岩戸南1-3-6	35.632433912203204	139.58428362458196	[月～土] 17:30～翌１:00 [日・祝] 17:30～翌１:00ご主人に伺ったところ最近は大体25時、遅くとも25時半には閉店しているそうです。 日曜営業	水曜日	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1326/A132603/13007451/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/51984/51984930.jpg?token=a899938&api=v2
やすのたまぞう	3.24	北府中駅	042-354-3828	東京都府中市晴見町3-7-2	35.68346856410812	139.47929666068	11:30～22:00 日曜営業			https://tabelog.com/tokyo/A1326/A132602/13194400/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/56279/56279845.jpg?token=a9228a5&api=v2
丸仲	3.24	狛江駅	03-3488-2352	東京都狛江市和泉本町3-8-6	35.640751838680934	139.5754211841092	11:30～20:30 日曜営業	火曜日	28席	https://tabelog.com/tokyo/A1326/A132603/13167225/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/68801/68801568.jpg?token=43e8127&api=v2
麺処よっちゃん	3.21	北府中駅	042-319-1096	東京都府中市幸町1-35-3 カトレアビル 1F	35.68194206559867	139.47957615219548	11:30～15:00 17:00～22:00(L.O.21:30)	日曜日　祝日	10席 （テーブル2席×2＋カウンター席6席程度）	https://tabelog.com/tokyo/A1326/A132602/13153141/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/55968/55968983.jpg?token=8fdca43&api=v2
喜多方ラーメン 坂内 調布店	3.20	調布駅	042-487-1855	東京都調布市布田4-2-1 ニッパチビル 1F	35.65166365893459	139.54441243939914	10:00～23:00 日曜営業	年中無休	22席 （カウンター6席、テーブル席4人掛×2、2人掛×4。）	https://tabelog.com/tokyo/A1326/A132601/13025803/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/40518/40518409.jpg?token=8407f01&api=v2
ぼっけもん	3.20	狛江駅	03-3430-6143	東京都狛江市東和泉1-21-9 ロータス狛江1F	35.63157694542245	139.577757261611	[月～土]11:00～15:00 18:00～24:00　　 [祝日]11:00～15:0018:00～22:00	日曜	22席	https://tabelog.com/tokyo/A1326/A132603/13108124/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/88600/88600415.jpg?token=d581dfb&api=v2
味功	3.19	国領駅	042-498-6936	東京都調布市国領町2-3-6	35.650681348329336	139.55712020750195	11:00～14:0018:00～23:00	毎週月曜日+第１・第３火曜日（定休日が祝日の場合営業し、翌日休みです。）	15席 （カウンター８席、テーブル7席）	https://tabelog.com/tokyo/A1326/A132601/13022636/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/68761/68761629.jpg?token=115f132&api=v2
長陽	3.19	飛田給駅	042-448-0100	東京都調布市飛田給2-14-38	35.6597135195176	139.52211308739476	[金～水]11：00-15：30／17：00-22：00 日曜営業	木曜日	16席 （テーブル４人×３席、カウンター４席）	https://tabelog.com/tokyo/A1326/A132601/13152585/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/65310/65310479.jpg?token=ba5f88b&api=v2
節	3.19	府中駅	042-335-1661	東京都府中市宮町1-100 府中ル・シーニュ1Ｆ	35.671978129968	139.479497173068	11:00～23:00(L.O.22:30) 日曜営業	無休	（カウンター席+テーブル席）	https://tabelog.com/tokyo/A1326/A132602/13049697/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/22991/22991920.jpg?token=c382fee&api=v2
中華そば 青葉 府中店	3.18	府中本町駅	042-360-6848	東京都府中市本町1-3-8	35.66834657399354	139.47690981993088	　11時～23時（売切まで）　 日曜営業	定休日なし	16席 （カウンター席のみ）	https://tabelog.com/tokyo/A1326/A132602/13055195/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/10194/10194549.jpg?token=cd7cb3a&api=v2
中華料理 栗林 （クリバヤシ）	3.18	府中駅	042-362-6601	東京都府中市宮西町1-17-2 府中国際通り（百店街通り）	35.6721875014298	139.4766010150648	[月・水・木]11:15～22:00[金・土]11:15～翌4:00[日・祝日]11:15～21:00 日曜営業	火曜日	40席	https://tabelog.com/tokyo/A1326/A132602/13042528/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90188/90188977.jpg?token=a3ca839&api=v2
びんびん亭 府中店	3.18	中河原駅	050-5592-7255	東京都府中市住吉町4-4-4 住吉倶楽部103	35.66102614000759	139.45753533457932	11:00～24:0011:00～24:00の通し営業、ラストオーダーナシ 日曜営業	無休	17席 （カウンター９席、テーブル4席×2）	https://tabelog.com/tokyo/A1326/A132602/13167030/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/57750/57750431.jpg?token=d19aaf1&api=v2
ラーメン 府中家	3.18	府中駅	042-366-6162	東京都府中市府中町1-6-3 倉林ビル 1F	35.67244366647388	139.48125728323464	[月〜日]11:00～翌1:00 日曜営業			https://tabelog.com/tokyo/A1326/A132602/13220504/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91838/91838006.jpg?token=1c772ba&api=v2
秀華	3.17	柴崎駅	042-499-0227	東京都調布市菊野台2-31-36	35.65219262120296	139.567755198653	11:30～14:00(L.O.13:45)18:00～22:00	日曜日	12席	https://tabelog.com/tokyo/A1326/A132601/13066253/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/65893/65893208.jpg?token=57ec213&api=v2
ウェイキー	3.17	競艇場前駅	042-369-1811	東京都府中市是政4-11 多摩川競艇場内	35.658306541482716	139.49567173701476	11:00～16:00	開催日以外は休み	161席	https://tabelog.com/tokyo/A1326/A132602/13097334/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72685/72685822.jpg?token=1138a47&api=v2
町田汁場 しおらーめん進化 （町田汁場）	3.85	町田駅	042-705-7122	東京都町田市森野3-18-17 ウイング森野 1F	35.55320428316438	139.4384149423964	【平日・土】11:00～15:0018:00〜21:00【日・祝】11:00～17:00※売り切れ次第終了 日曜営業	無休	9席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13050023/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/44889/44889768.jpg?token=5af1f7c&api=v2
超純水採麺 天国屋	3.66	成瀬駅	042-799-4878	東京都町田市金森4-1-1	35.52630290667996	139.46522784306507	[月・木]11:30〜15:0017:00〜21:00[金]11:30～15:0017:00～19:30[火・土・日・祝]11:30〜材料なくなり次第終了 日曜営業	水曜日	12席	https://tabelog.com/tokyo/A1327/A132701/13162732/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/44740/44740943.jpg?token=4ab91c2&api=v2
町田汁場 しおらーめん進化 町田駅前店	3.63	町田駅	042-851-8797	東京都町田市森野1-12-13 ワールドビル 2F	35.54464749048241	139.44241417089836	11:00～15:00　17:30～22:00売り切れ終了の場合有 日曜営業	年中無休	9席	https://tabelog.com/tokyo/A1327/A132701/13165085/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92484/92484099.jpg?token=29fb330&api=v2
一番いちばん （いちばんいちばん）	3.63	町田駅	不明の為情報お待ちしております	東京都町田市中町1-28-24 大成ビル　１Ｆ	35.54939122989107	139.44700190480998	[木～火]12:00～14:3018:00～20:00（材料無くなり次第終了） 日曜営業	水曜日	12席 （カウンター12席）	https://tabelog.com/tokyo/A1327/A132701/13001469/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/47095/47095423.jpg?token=282d361&api=v2
胡心房 （こしんぼう）	3.59	町田駅	042-727-8439	東京都町田市原町田4-1-1	35.54155678752517	139.44685505549558	【火・水・木・金】11:30〜16:0018:00〜21:30【土】11:30〜20:00【日祝】11:30〜18:00 ※スープ無くなり次第、早仕舞いあり 日曜営業	月曜	14席 （カウンター8席、テーブル6席）	https://tabelog.com/tokyo/A1327/A132701/13025459/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/31405/31405006.jpg?token=077d4b1&api=v2
竹の助	3.59	柿生駅	044-988-9070	東京都町田市三輪町165-2	35.580744281220035	139.49562503422356	11:30～14:3017:00～19:30 日曜営業	木曜日・第1水曜日	10席 （カウンター10席）	https://tabelog.com/tokyo/A1327/A132701/13147941/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90743/90743783.jpg?token=910cbef&api=v2
いぶし銀 （【旧店名】風来房）	3.58	町田駅	042-728-9295	東京都町田市原町田6-29-4 寺田ビル　 １Ｆ	35.54643627628166	139.44746589121652	[月～金]11:30～14:0018:00～22:00[土・日・祝祭日]11:30～15:0017:30～21:00スープがなくなり次第終了 日曜営業	無休（臨時休業あり）	14席 （カウンター8席、外テーブル6席）	https://tabelog.com/tokyo/A1327/A132701/13016449/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/8993/8993738.jpg?token=a129b84&api=v2
81番	3.58	町田駅	042-726-2231	東京都町田市原町田4-5-18 仲見世商店街	35.54148237953313	139.44848631233464	〔月～木〕11:00～15:0018:00～21:00〔土日祝〕11:00～21:00※金土のみ23時まで営業。※水曜日はパイナップルラーメンを提供。※上記は本店の移転が完了するまでの営業時間。(2017年12月中まで？) 日曜営業	水		https://tabelog.com/tokyo/A1327/A132701/13191765/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93747/93747583.jpg?token=cc54100&api=v2
奥津家 （おくつや）	3.58	古淵駅	042-792-0927	東京都町田市木曽西1-1-21	35.562128035056084	139.42160537200812	[月・火・木～日]12:00～16:30 18:00～22:00(L.O.21:45) 日曜営業	水曜日	12席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13010339/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92812/92812923.jpg?token=d89d1ff&api=v2
味噌ぶりNoodleみやみや	3.58	聖蹟桜ケ丘駅	090-8143-9588	東京都多摩市関戸2-24-23	35.65049044465745	139.44862794830837	【月・水・木・金】11:30～15:0018:00～22:00【土・祝】11:30～15:0017:00～21:00【日】11:30～17:00 日曜営業	火曜	11席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132702/13195590/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/51736/51736569.jpg?token=62c087b&api=v2
ラーメンおやじ 町田店	3.57	町田駅	042-723-2951	東京都町田市中町1-19-1	35.54746394188279	139.44733668796434	[月・火・木～土]11:00～翌0:30[水]11:00～16:00[日]11:00～24:00 日曜営業	無休(年末年始除く)	12席 （カウンター10席、テーブル2席）	https://tabelog.com/tokyo/A1327/A132701/13006031/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/78755/78755121.jpg?token=272a063&api=v2
ラーメン スリーエスオー （RA-MEN 3SO）	3.57	古淵駅	042-792-3504	東京都町田市木曽西4-1-31	35.56472551133296	139.42025008719406	【平日】11:30～14:0019:00～21:00【土日祝】11:30～14:0018:30～20:30※各日食材等なくなり次第終了※月曜は昼営業のみ 日曜営業	火曜（祝日の場合翌日）第４月曜日	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13111245/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/84349/84349057.jpg?token=775dd3e&api=v2
ヌードルズ （noodles）	3.56	町田駅	042-728-7515	東京都町田市原町田4-1-1	35.54149901734813	139.44693644028578	[月～金]11:30～15:0018:00〜21:00 (LO15分前)[土・日・祝祭日]11:30～19:00 (LO15分前)(途中茹で麺機のお湯を入れ替える為 30分〜1時間程休憩時間があります。尚不定時です)席数が12席となっていますが実際は9席です 日曜営業	火曜日と第２・第４水曜日	12席	https://tabelog.com/tokyo/A1327/A132701/13159411/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/68750/68750948.jpg?token=94b391a&api=v2
七面 （しちめん）	3.56	町田駅	042-722-5288	東京都町田市原町田4-5-19	35.541619588277335	139.44855491143463	[日・月・木～土]11:30～19:00頃[火]11:30～17:00 日曜営業	水曜日	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13019824/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93214/93214033.jpg?token=d6312cb&api=v2
正ちゃん	3.56	鶴川駅	042-735-2482	東京都町田市能ケ谷2-24-26	35.587403846620596	139.479718548637	11:00～13:30ランチのみの営業 日曜営業	火曜・水曜	11席 （カウンター11席）	https://tabelog.com/tokyo/A1327/A132701/13010333/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/81433/81433639.jpg?token=41c310d&api=v2
横浜家系ラーメン 町田商店 本店 （まちだしょうてん）	3.55	町田駅	050-5596-0221	東京都町田市森野1-34-13 ＴＭビル３	35.54632207433754	139.44474695561505	[月～日]11:00-翌3:00 日曜営業	無休	17席 （カウンター9席/テーブル4名様席✖️2）	https://tabelog.com/tokyo/A1327/A132701/13058761/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93998/93998844.jpg?token=a694dd1&api=v2
でくの坊 （でくのぼう）	3.54	町田駅	042-727-0649	東京都町田市森野1-26-23	35.546102083090055	139.44390092489547	［月～土・祝］11:30～20:00	日曜日	16席 （カウンター4席、テーブル2人掛×4卓、小上がり席4人×1卓）	https://tabelog.com/tokyo/A1327/A132701/13016442/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93713/93713356.jpg?token=211da63&api=v2
ど・みそ 町田店	3.53	町田駅	042-724-9370	東京都町田市原町田3-1-4 町田ターミナルプラザ 2F	35.54040556463692	139.44930907136055	[月～金]11：00～22：00（LO)通し営業[土日祝]11：00～21：00（LO)通し営業 日曜営業	不定休	21席 （カウンター９席､テーブル４席、テラス席８席）	https://tabelog.com/tokyo/A1327/A132701/13123211/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/48156/48156829.jpg?token=9cdc672&api=v2
麺部しば盛	3.53	小田急永山駅	042-337-0388	東京都多摩市乞田707 ファミリーナ・タマⅠ	35.63180780282538	139.4374244611615	11:30～15:0018:00～24:00 日曜営業	水曜日	13席 （カウンター（７席）、奥にやや広めの小上がりあり（６席））	https://tabelog.com/tokyo/A1327/A132702/13098949/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90021/90021936.jpg?token=a892557&api=v2
パパパパパイン	3.53	町田駅	042-709-3987	東京都町田市原町田3-1-4 町田ターミナルプラザ 2F	35.54033918556491	139.4494646170546	11:00～15:0018:00～21:00 日曜営業	水曜日	10席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13216798/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/88761/88761370.jpg?token=ff0e165&api=v2
蒙古タンメン中本 町田店 （もうこたんめんなかもと）	3.52	町田駅	042-722-1255	東京都町田市中町1-1-3 町田リラビル 1F	35.5455116230804	139.44575524252446	11:00～24:00 日曜営業	年末年始	13席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13114574/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/24555/24555468.jpg?token=a1455ae&api=v2
大勝軒 五一	3.52	南多摩駅	非公開	東京都稲城市大丸515-3	35.647804576047356	139.49377237828594	[月〜水・金]11:00～15:00 17:00～20:00[土・日・祝]11:00～20:00 日曜営業	木曜	20席	https://tabelog.com/tokyo/A1327/A132703/13149671/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92248/92248166.jpg?token=cdc1a1c&api=v2
町田家 町田本店 （まちだや）	3.51	町田駅	042-727-4766	東京都町田市原町田3-7-2	35.5418382167237	139.45088609664938	[月～日]11:00～翌3:00 日曜営業	無休		https://tabelog.com/tokyo/A1327/A132701/13010323/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90388/90388350.jpg?token=ac4fb72&api=v2
雷文 （らいもん）	3.51	玉川学園前駅	042-722-5567	東京都町田市本町田973-16	35.56086254504877	139.44941423186134	[火～金]11:00～15:30[土・日・祝]11:00～16:30 日曜営業	月曜日と第二火曜日	14席 （カウンターのみ14席）	https://tabelog.com/tokyo/A1327/A132701/13006030/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/64925/64925781.jpg?token=8a74ba5&api=v2
小川軒	3.51	南町田駅	042-795-2807	東京都町田市小川1608-5 すずかけ台ビル１Ｆ	35.51751703968833	139.47311175949022	11:00～24:00(スープ終了次第) 日曜営業	火曜	15席	https://tabelog.com/tokyo/A1327/A132701/13108701/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/71294/71294813.jpg?token=0147d33&api=v2
煮干し豚骨らーめん専門店 六郷 町田店 （ロクゴウ）	3.51	町田駅	042-727-7665	東京都町田市原町田3-7-2	35.54176350109104	139.45080582897788	11:30～15:0018:00～24:00日曜日は～21:00 日曜営業	月曜日		https://tabelog.com/tokyo/A1327/A132701/13215242/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/88269/88269437.jpg?token=daa5eda&api=v2
横浜家系ラーメン 町田商店 マックス	3.50	矢部駅	042-794-8778	東京都町田市常盤町3198-1	35.58573726484251	139.39485956178845	[月～日]11:00～翌3:00 日曜営業	無休	25席 （カウンター9席　テーブル 4×3席）	https://tabelog.com/tokyo/A1327/A132701/13130602/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91700/91700745.jpg?token=0b4387e&api=v2
横浜家系ラーメン 町田商店33 （マチダショウテンサンサン）	3.50	町田駅	042-785-4666	東京都町田市原町田6-7-9 ヒロセビル 1F	35.54251614999365	139.448036579866	[月～日]11:00～翌5:00 日曜営業	無休	20席 （カウンター14席、テーブル6席(2人×3卓)）	https://tabelog.com/tokyo/A1327/A132701/13179742/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93549/93549942.jpg?token=1209166&api=v2
郎郎郎 （サブロウ）	3.40	町田駅	042-729-6488	東京都町田市中町1-30-2	35.54838218300608	139.4476805060217	11:00～27:00 日曜営業	無休	14席 （カウンター10席、2人用テーブル×2）	https://tabelog.com/tokyo/A1327/A132701/13155671/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91015/91015641.jpg?token=30e8fa7&api=v2
ぎょうてん屋 町田店	3.38	町田駅	050-5872-8371	東京都町田市原町田4-11-14	35.54251643950569	139.44871013502464	10:30〜翌1:00 日曜営業	無休	22席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13022216/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/23277/23277297.jpg?token=d8a217b&api=v2
みさきや	3.38	成瀬駅	070-4168-8008	東京都町田市金森東3-14-15	35.528699561055966	139.46329733749147	[火～金]11:30～15:00 18:00～23:00[土・日・祝]11:30～15:00 18:00～22:00 日曜営業	月曜日	16席 （カウンター8席、テーブル16席(4人×2卓)）	https://tabelog.com/tokyo/A1327/A132701/13174077/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90964/90964545.jpg?token=766b122&api=v2
つけめん 桜坂	3.37	聖蹟桜ケ丘駅	042-339-2630	東京都多摩市関戸1-10-1 京王聖蹟桜ヶ丘ショッピングセンター クラウン街	35.650959821411426	139.44762689872326	11:00～23:00 日曜営業	無休		https://tabelog.com/tokyo/A1327/A132702/13098134/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/75869/75869046.jpg?token=47a9bc9&api=v2
